Unnamed: 0,Impulse (I),Air density (pa),Positive Phase Duration (tp),Peak Overpressure (pa),Spacing (m),Stemming (m^3),Number of rows (explosive load),Air-overpressure (index),Percentil_Rango
2805,3.1904843849549054,7.690708875924038,2.9192944062552835,6.15699051814703,4.510637229032675,0.39874146487148265,1.938848653487946,0.6757667535129966,30-35%
2806,0.8041796115164508,0.031617057809468996,3.520685530817341,6.260020193585369,4.074365179549499,4.91431192352063,2.0710682174060464,5.052430345134809,95-100%
2807,3.280340648885528,0.9377648478470393,3.103796841257068,0.5897468492302166,4.3320308659939375,4.827570534457861,2.076327713974193,4.789847314108205,60-65%
2808,3.073920954042953,7.613737577939209,2.660206809882557,6.371385731057738,4.696756443095077,0.9669679451979692,0.9341741818103761,4.567725446457982,20-25%
2809,0.5926626081733055,6.658340985831709,3.4371691509260063,5.897579023180265,3.572546554703404,4.463168260650195,1.9996793713442036,0.9392107475048275,25-30%
2810,2.749036955069044,6.7150784512006805,2.727052860110301,5.788933928770066,4.140059678228131,0.09677109599002576,0.5574660724385684,4.317471817140332,0-5%
2811,3.441995464535033,7.647818562200066,3.21591570273612,0.4190544471466029,4.360654441567768,4.7635474305167165,2.234381326710287,0.9738288460738637,65-70%
2812,2.974067222399748,7.73451576687965,2.6193022639319845,6.222765289149345,4.692171920636876,4.612061098670456,2.192543719653373,4.601921704198903,25-30%
2813,3.010768547068736,6.927419780301754,2.917636684550427,6.054675595459062,4.067201586549792,0.7067809312396718,1.9590195097141696,0.06429654426754194,5-10%
2814,3.435408620593385,0.6954918542687,3.3174353167268427,6.188836301646337,0.6910581666944333,4.846341709673351,2.2107712922013114,4.810390069313476,65-70%
2815,3.2568967739050287,7.7305561348203,3.027145006559966,6.350827512275098,4.540317074948026,4.677546410992231,2.1957225580445194,4.862201312799379,75-80%
2816,3.0880930506370907,7.712671095092126,2.7704770763847923,6.297815281669107,4.478215992589904,4.601521703952716,2.0356417037455943,4.723662555332771,45-50%
2817,3.462715656918604,7.70038299892491,3.0909772382036285,6.354255812392757,4.4698953845862,4.773112468086468,2.148677777130042,4.703259124495647,40-45%
2818,2.8323751863210127,7.62312005413284,2.5434031226462634,6.387449175407809,4.746044148677455,4.646941930990936,2.233847728290088,4.571370660117502,20-25%
2819,3.268838964724812,7.636863618854442,2.8770337229809995,6.233317137365502,4.468452015389496,4.7773849444209375,2.215649759979409,4.856954391637163,75-80%
2820,3.3578153563954296,7.297522412992708,3.3233509643344323,0.13429650809855986,0.6223346640453558,4.573688931712213,2.1543118310470253,4.737705612879866,50-55%
2821,3.326532982622522,0.6163025045242692,3.273914053157804,5.9955701035974895,0.9356918171565037,4.4893473273841735,2.2635752147845407,4.735677170048641,50-55%
2822,3.861433703666079,7.620912084229808,3.410009195960612,6.187366603495252,4.303210460683499,4.826710207414899,2.13693588956412,4.830062366457295,70-75%
2823,0.728798262456733,7.360227755270243,3.05494641890408,6.032908111105975,4.188178140739607,4.426464913230238,0.6366020383696285,4.638422060196946,30-35%
2824,2.9758481315564707,7.693121164452116,2.8361958316664384,6.161216736708792,0.8748633405476958,0.08889934663377741,2.258396851462239,4.779348231442527,60-65%
2825,3.692661875891668,7.815200979442626,3.559452422709474,6.23797710486715,4.114192126643799,5.020141527993904,2.101045395041125,4.8801949212281865,80-85%
2826,3.808889173205596,0.5526020184352088,3.428921813548923,6.052875515399129,3.9849197194160273,4.800283961766239,1.973065323318927,0.05849292154795549,75-80%
2827,0.40391300863407187,7.280694666874195,3.264022824272012,6.225572608431609,0.7786747534782089,4.8079069611788245,1.9313117095597463,4.827053716397892,70-75%
2828,2.713591932374196,7.432142132611475,2.583926190830821,6.115670677393562,4.452194681538455,4.430172446781886,2.1783400677901312,4.530792205636337,15-20%
2829,3.224767050956565,6.473123727272461,2.933880810755753,0.9891945120175604,3.7707380390965866,4.203948519507944,0.44329502749766714,4.24185078322162,0-5%
2830,3.5506084182462594,7.614988552914105,3.17523974944516,6.283498351626281,0.06108451682782601,0.6827050225329409,2.1082975779999997,4.71977590342424,45-50%
2831,3.6953629192556616,7.596096785115272,3.3144043805869954,6.200128662552111,4.229461655767851,4.877893974384816,2.025179540878378,4.803355173613171,65-70%
2832,3.4240440975320823,7.582120309784796,3.3504306021983816,6.314646805547713,4.290594356948647,4.812784560243762,2.0655051468376926,4.95236766573314,90-95%
2833,3.464955203847077,0.5396034703062229,3.4145542213744564,6.13897617694867,4.197629636838696,4.815238848888902,0.0872538905497241,4.865987747738017,75-80%
2834,2.809649139102305,6.70601079064195,2.647918579087368,5.910887758668856,4.08234221286918,4.207898956040441,2.053890803622648,4.340317544258577,5-10%
2835,3.6520410714116496,7.682513233237414,3.400880723482647,6.257931287917604,4.1957843366538485,4.842710737927803,1.9750030597031945,4.873039421561207,75-80%
2836,3.7751008100840258,6.753613671380842,3.3966047546872646,5.966186919787677,3.744674021791461,4.417818296391301,1.9674826405667432,4.520616729955119,15-20%
2837,2.833070638283447,6.27927444090584,2.6252738429478493,5.52924821278414,3.756702506103672,3.852788380646968,1.9821873555012075,4.143416560863324,0-5%
2838,2.789009700364366,7.107460066587379,0.5395596410862651,0.14707573493791448,4.467987914367731,4.27044507964735,2.036573876302159,4.315361630479369,0-5%
2839,2.894474313779991,7.691316371392991,2.799793661582999,6.1446086140123946,4.494173730482922,4.56195263367596,2.2238784473530497,4.749545656827963,50-55%
2840,3.766417734678123,7.689515249423521,3.4912255968494903,6.3626193903031485,4.093276913546052,4.861478393614624,2.200221117900593,5.030893107742781,95-100%
2841,3.471047017521872,6.745092034328093,3.1103062988108983,5.79620149608761,3.969826707103446,4.304504408176762,1.8170647460308145,4.4054647850108415,5-10%
2842,2.7427725865188517,7.775210088085279,2.699400172608255,6.263782737154091,4.683406703291421,4.54000357189697,2.256998849265849,4.686031539263339,40-45%
2843,3.321249226370736,6.526654506231687,3.148925575230995,5.77335172553383,3.616107312022721,4.20853195593484,1.9672218639013863,4.2916260869204335,0-5%
2844,2.8964101802687527,7.741788430683353,2.569675780180919,6.210619704013356,4.689627007797736,4.476974320684668,2.225089412404589,4.516881230272738,15-20%
2845,0.37842569504547297,7.67389223856705,3.4672307528153965,6.180464000901004,0.6248042633012846,4.787133179442352,2.108192358409861,4.846496989788929,70-75%
2846,3.704923143043621,7.207782282490484,3.440279565312622,5.930669121806229,3.819754976226711,4.593043769152315,2.078218848499669,4.765141452886618,55-60%
2847,3.227267449129152,7.321907667679987,2.873018381791862,6.1658018084240735,4.201126771146449,4.460750825943388,2.077863141136288,4.670123985359064,35-40%
2848,3.679805163518728,7.797271547333603,3.230729824576668,6.299576387338727,4.211480110295383,4.907791067688108,2.1473389306595707,4.852617285157846,75-80%
2849,3.704434762006303,7.327589900911131,3.419154221625294,6.015597484862987,3.932414701822602,4.668679038991904,2.222447386388821,4.611073739303846,25-30%
2850,3.155193273605624,7.798238172398575,3.032310461130858,6.159314317218662,4.581262375409082,4.619864131380515,2.0085761358649745,4.6900029864882615,40-45%
2851,3.837492599937201,7.6363677447388705,3.5541883620893358,6.224386190284568,4.181643760032032,4.962355300871703,2.014199402864992,4.976469731203598,90-95%
2852,3.780831785509348,7.776805536975238,3.569074395327416,6.295135362871025,4.1684165100172015,4.9979457267338026,2.134656835295936,5.055263973473539,95-100%
2853,3.270787256332591,7.763053414150617,2.926966914044092,6.359434953719505,4.479390991915537,4.772591637526828,2.2536090383359784,4.748628450377807,50-55%
2854,3.16939921636832,7.803955984880702,3.078612161135782,6.183109760890392,4.372671367118077,4.77586261224799,2.285438299600245,4.67381911500672,35-40%
2855,3.3648139467203464,7.533427726042835,3.152975548935652,6.11402413478184,4.285175151248168,4.647484476649826,2.097162163016221,4.684615585528256,40-45%
2856,3.0400813615109423,7.675977459118498,2.8175205804169177,6.354852875317547,4.595750961134971,4.522952627773342,2.197781337380385,4.654018681131994,30-35%
2857,2.765830919340444,7.729598152644122,2.5783500543753357,6.29228249647764,4.586043984289009,4.443173883063993,2.0743799515830696,4.6199624035561,25-30%
2858,0.5379054609737419,7.02465090443119,3.581564603133462,5.984898653679803,3.8594429269535375,0.5311482689578895,1.9099846640523277,4.515933746969686,15-20%
2859,3.337123126628165,7.674150692047358,3.203721898124205,6.290284653264261,4.418159404325228,4.873549722460966,2.120943217770815,4.930299597383427,85-90%
2860,3.176768242241065,6.543736127328847,3.0101945073252585,5.734795284333836,3.943927867852235,4.247086610642961,2.0539068167298984,4.217078091575461,0-5%
2861,3.5799537297891924,7.506388686111593,3.4287792364607825,6.2793956737656815,4.210627288630879,4.863368925652764,2.0944913128074774,4.720487046402738,45-50%
2862,3.2993543792746696,7.653832782475852,2.952431170949606,6.202195757728632,4.420262496349172,4.6065068719397,2.2391901997118757,4.830250310120419,70-75%
2863,3.542866294127266,6.514914449313884,3.1397015118936507,5.888378634899461,3.637844583209181,4.3832478478373815,1.9010987304689344,4.368967353254365,5-10%
2864,3.0200999498562813,0.930898065110137,2.905869037620627,0.9294361921677992,4.369768042795317,4.427508145122586,2.221631623005906,4.4987642718035135,10-15%
2865,0.5712616932443341,0.8714710392734085,3.388453275249102,6.284703531920841,4.276479848834923,4.957522606239162,2.104310044653004,4.917953787846044,85-90%
2866,0.5733690505197213,7.767839313741417,0.35273607835132037,6.230463611310088,4.668854495669356,4.508733461782051,2.0356565194688625,4.742731194772345,50-55%
2867,3.4248763693400863,7.808662857828315,3.2762046361159003,6.335047158782656,4.403846870516159,4.719380489230415,1.984863608664464,4.732731937410189,50-55%
2868,2.8079431998529865,0.5304944520761484,2.5634657051501297,6.064585282201281,0.6329093449221346,4.472449051573405,2.2078064610383814,4.536518235183063,15-20%
2869,0.7435767374535348,7.620006041050781,3.393733709373445,6.16841222209997,4.248975156202296,4.920229941034323,0.42208956409788556,4.869233441138887,75-80%
2870,3.6278383264816014,6.833672966318281,3.245773229290932,5.97948461953378,3.749886937057666,4.403677710334397,1.966555079226516,4.470379287983627,10-15%
2871,0.3802086108095786,0.4593125213738237,3.0886446340735487,6.333797624386276,4.508543291797508,4.684384466095517,2.1582399831380856,4.814025408116311,65-70%
2872,3.097151099723677,7.276235258965625,2.8419583223855924,0.3912820892552725,4.338298664346505,4.558028326432979,2.0848677397939093,0.14391843522391146,30-35%
2873,0.9365245849703339,0.07597272156744417,3.592525576136311,6.184147863561994,4.189359137767164,4.901970370702303,2.028863252348398,4.833961104452349,70-75%
2874,3.5276075240776885,7.605237456606821,3.351521164592856,6.258598481563138,4.3121471015925685,4.708096695716566,2.135797326728225,4.86392287672892,75-80%
2875,2.907585356565468,7.605065001804246,2.4843169969951155,6.224042685665773,4.7625765984146655,4.5384337903459935,2.271868649139894,4.539380827993267,15-20%
2876,3.172862849987291,7.62598385514441,2.803980709060161,6.375231951028063,4.509842664703387,4.636212655499628,2.1613638474329586,4.690266032616178,40-45%
2877,2.829750249414493,7.009269627019229,2.6005856959596696,5.907455478863529,4.213484789257874,4.114463690219595,2.1639083351410813,4.224261196901689,0-5%
2878,3.2293634096878243,7.251454969896265,2.9203202538046305,6.192502605361209,4.341582062147936,4.355415772077213,2.195625971030417,4.680774980221993,35-40%
2879,3.783109624059028,6.80354546764837,3.5875485156506257,6.023478671358728,3.698384962128263,4.580576616196109,1.9646486041561748,4.4944557008164745,10-15%
2880,2.720295757838449,7.793664206116622,0.07706119441676162,6.234811542030663,4.749960015730236,4.490455219458238,2.1526475462718757,0.9814154646299531,25-30%
2881,3.6468603819252574,0.6460450643141527,3.2617654892485755,0.131869867269922,4.170381783246324,4.678711453825152,2.0881986731637303,4.870016897699389,75-80%
2882,2.8297525963335937,7.097062866124541,2.6701005275995797,6.01895084822874,4.252967059056399,4.204157744177611,2.0661491671387324,4.4010332810926895,5-10%
2883,3.65318850092008,7.663273459969839,3.592603238255977,6.271262655463565,4.089854733389051,4.964765786682124,2.219013243242639,4.851682786126115,75-80%
2884,3.341109908635858,7.723896290642863,3.13246391870197,6.386434541583104,4.2587580025014855,4.8808631080341645,2.194017783059204,4.870437163764805,75-80%
2885,3.2446942337358973,6.3963637247297935,2.954404463622823,5.71743927711842,3.6251574394975457,4.009817128679906,2.0080873215368635,4.129761902129343,0-5%
2886,3.706959190205857,6.172411394323868,3.561922797787535,5.57814199445939,3.2695730121705098,4.329128864363796,1.7463711032592997,4.280584597496943,0-5%
2887,3.490342988839197,0.6400780587421937,3.3142419371517726,6.235581066781683,0.23379241756096758,4.767802226109746,2.082122808350149,4.883228875310573,80-85%
2888,3.4268115012532028,7.6159998878149056,3.274696236085405,6.177117075018913,4.289846905791087,4.79881166842602,2.014100611141023,4.826039712083197,70-75%
2889,3.2382536688091488,7.593912554016273,3.101673026347453,6.274267963366304,4.382996846726754,4.816227363243268,2.097660205370749,4.803769649758533,65-70%
2890,3.098713451411276,7.180989187271692,3.0007811906193598,5.985970326865218,4.352644654891042,4.395568838237682,2.099150104986184,4.637759197586706,30-35%
2891,0.7746916662501481,7.6242998949601954,2.859963969927664,6.309075719549005,0.6380490026710571,4.508583111853819,2.037388580524558,4.657240864692705,35-40%
2892,3.4011930095295013,7.064603810575552,3.107590367718188,5.921598539007396,4.093689054581377,4.492772117673682,2.2166422152524583,4.591864712487335,20-25%
2893,0.8270904030540881,7.658621504460643,2.6828911854784145,0.9634614992408782,4.665676885799908,4.524745064818756,2.1228580298553625,4.632425579109287,30-35%
2894,3.471743091131733,7.596052103680469,3.0967654268736604,0.8136157290938517,4.257755406293035,4.855837795846682,0.5960371837448177,4.88558037922942,80-85%
2895,3.443228725541265,7.7297587296697134,3.1865023179678897,6.343346065369128,4.354601321087109,4.789165899397046,2.101280403773103,4.7397680418564665,50-55%
2896,2.845066214739903,7.771334725744422,2.745883253396129,6.347719574839737,4.703785510084341,4.486204600661783,2.191322606051304,4.541844252641122,15-20%
2897,3.254539374245045,7.689563393522528,2.9597230946833744,6.238304502011823,4.530778305422392,4.683302138955506,2.112659323105431,4.803633235502966,65-70%
2898,0.36674430435673633,7.640427564931716,3.386040784377764,6.274489749813305,4.1125926994369335,4.905205348418282,1.9632925600549949,0.8159158742278789,70-75%
2899,3.177244834204435,7.792348098115167,3.011517732539448,6.351753063038398,4.422851439472241,4.581015719431922,2.08667210926602,4.768380699252816,55-60%
2900,3.5800287605958645,6.499824339410491,3.226123482326012,5.808962491944184,3.4531966266734786,4.163733880944957,1.870057868046411,4.372575293585396,5-10%
2901,3.232349123875143,7.708205419425751,2.921923388743081,6.38355535427271,4.528928156296201,4.808052236669231,2.0643685925451534,4.828268261957239,70-75%
2902,3.0352243046434504,7.603177230465004,2.8151820364395395,6.261131411758137,4.689038634266153,4.611097506218145,2.2075875231912225,4.581965251065565,20-25%
2903,3.857828367393352,6.943017589937288,3.6130765043330144,5.847875578676556,3.8512577380937256,4.59814661529383,2.046371894208982,4.514083205266038,15-20%
2904,3.854779713838591,7.026262900186235,3.565725152245732,6.053433801717867,3.825245556370107,4.600413619703941,2.0575032113387026,4.674452171260263,35-40%
2905,3.710649994632144,7.819730507363924,3.5009173364330914,6.234749202472322,4.1343404695777055,4.882644661948122,1.9910587991263489,4.999601346420048,95-100%
2906,3.738963991651592,7.6074539491258335,3.4084734747721,6.231416199708133,4.2822520184669495,4.97844120629825,2.0694042503571173,4.888411967710916,80-85%
2907,0.2044610120821827,7.723858052065919,3.1736101749759063,6.1893170980589485,0.46677244203686485,4.655603779453265,2.0134872874816527,4.846171123400716,70-75%
2908,3.097145980217502,7.693417786050249,2.8313200050695126,6.149486087103926,0.0438074734846392,4.6693488321223935,1.9792347420092544,0.22769636599261123,55-60%
2909,3.5744674759091963,7.681059375612778,0.8403937255930627,0.9816802090732559,4.3309107358367305,4.927958801471684,2.1766265002859284,4.837330087072408,70-75%
2910,3.090185096656522,7.350340582802842,2.671236864955802,6.057677880525996,4.460538646420877,4.394323256909604,2.039168378990953,4.536221219641209,15-20%
2911,3.616345462004391,7.721254852380926,3.389106264641205,6.197757952938277,4.319255402723861,4.823114800720442,2.0518121978444785,4.772392718139107,55-60%
2912,3.848781690818841,7.816352700080682,3.52056279510654,6.29475798271183,4.283308224656543,4.973578234505064,1.94562896009786,4.923187628477048,85-90%
2913,3.213150056917676,7.483164550690024,2.908938992096357,6.0763868741582,0.5896340577389813,4.544745042666765,2.005892120085781,0.1206705511089563,15-20%
2914,3.2812996526867315,7.8073698897471,3.120205383390505,6.356567307752254,4.266654388367541,4.7990508704696575,2.0920296478432885,4.807345765952692,65-70%
2915,3.682201983315169,7.694110836002662,3.511564481786279,6.278657268288707,4.26214739815625,4.834080983375534,2.0405592458348334,5.0155098566132095,95-100%
2916,3.7178005476813354,7.610976873355922,3.487589551498411,6.3171238874393545,4.090179761918368,4.9223157401650734,2.078602187148047,4.902346356665266,85-90%
2917,3.08970855208354,7.611656517238111,0.48146859428888966,6.313050817087428,4.558361225050788,4.572287835806151,0.1973415372229368,4.774405543249534,55-60%
2918,3.734993570492117,7.459277790899483,3.5237301852777163,6.24486933989364,4.130390860207823,4.731344451279343,1.9993661963376672,4.929812411720326,85-90%
2919,3.2705648692326084,7.665216503337144,2.8325936962595257,0.33432791960117336,4.449297888750081,0.09758963926226816,2.2914349903025064,4.711027033564218,45-50%
2920,3.321061545046069,7.740278426325487,3.185905782549383,6.314978272277544,4.517269074090494,4.609329092943849,2.2242550857635077,4.774221644106586,55-60%
2921,0.09790041650925996,7.601811494070628,2.9637275401606904,6.26885188694277,4.514429648679792,4.640667007405599,0.28810700683736656,4.843648734906551,70-75%
2922,3.8045845943676513,0.2239610542629371,3.494039189870721,6.12590535334299,3.967296845562482,0.31828187087253046,2.013265203625164,4.835327316916331,70-75%
2923,3.3544252850156275,7.687612862689055,3.1509173877121213,6.243299402224741,4.273964110940098,4.854879993037856,2.073124053103995,4.838789428167738,70-75%
2924,3.312633608296035,7.685131852076021,3.213623470909749,6.153388218955191,4.313750942592706,0.4755903014773767,0.838836844072236,4.832123708043004,70-75%
2925,3.874552409743521,7.6344195174298015,3.493768403934519,6.391352870201961,4.211230827212258,4.81283581609514,2.0649558424251047,4.830176464448718,70-75%
2926,3.839457244831833,7.666955229354121,3.5105056893501447,6.38382551266288,4.082129158042931,4.925670366316486,2.2408699663435008,4.962809393026106,90-95%
2927,3.791968076285957,7.159015740979124,3.516444017471857,5.953670950905069,3.932274285277647,4.7389335261985766,1.9425317931099548,4.681145797633077,35-40%
2928,3.778785007868281,7.694495489622754,3.4952959222563798,6.300746447774514,4.078783465145669,4.976828909721986,1.9935466250739209,5.0120135118661375,95-100%
2929,3.678870799024201,7.75921499841954,3.5952579554556303,0.6204468887633892,4.264132820667859,4.786814740481758,2.2796582102164686,0.7491820457302129,75-80%
2930,2.867590698753195,7.763683534936836,2.7392684017791598,6.261478427118962,4.7137353406536215,4.5357604578422,2.218515775445653,4.728904184488015,50-55%
2931,0.7142953396984715,0.22393316537788155,3.480333652703288,5.895690314022577,3.528365431397431,4.499437532948059,1.87375066364017,4.362362453012572,5-10%
2932,3.77697699416181,6.924724113967367,3.445885997231957,5.882096133926238,3.87390065698247,4.737173351697047,0.9826743744975963,0.05654354552655716,30-35%
2933,3.6883930653975048,7.71267262326029,3.4674569858865127,6.192164398758327,4.160129163685414,4.894136976302767,2.2052786442586485,5.059998348117879,95-100%
2934,2.9928082002992147,7.806236938316137,2.7282554104247483,6.211950524080848,4.691794779051335,4.497763396855242,2.1771265049565924,4.583825544177953,20-25%
2935,0.5299896880027932,7.8165585178342365,3.1514094135371264,6.349453198464082,0.9459608534090884,4.790264523797091,2.024682831275905,4.86649228422568,75-80%
2936,3.70567693865737,7.252968470242292,3.45418923958239,6.10071051431119,4.012689982789736,4.832190333150456,2.2002706677436024,4.775623007177854,55-60%
2937,3.677614531361821,7.762680292323553,3.5466975672785224,6.207604803702648,4.276577376312537,4.945317741334022,1.980858228646407,5.006335529852019,95-100%
2938,3.563792423518263,7.604995060888742,3.368387054748809,6.1729755370078605,4.212983384988826,4.772427874794315,1.972639794633116,4.9591981289172535,90-95%
2939,0.682169467474488,7.636430904054324,0.9368681800023184,6.157412867863076,4.294142412913904,4.787047582450244,2.1093963625600423,4.937596604342293,90-95%
2940,2.9169683834507927,7.608684508796212,2.5013725601946053,6.211294483473926,4.726824072454904,0.7891195580109727,2.0196019988185903,0.9782395173820424,15-20%
2941,3.2947887287547437,7.7860057748320495,3.016018597878192,6.342182126559175,4.443111498891232,4.776792574419969,2.069941494437885,4.813212952471369,65-70%
2942,3.864075173103518,7.778059152927645,3.5526837948072685,6.292979686998739,4.219625622946038,4.914507220176993,2.086849965138557,4.982254611953594,95-100%
2943,3.638271020646697,7.476604105457504,3.321522883049761,6.141148782400112,4.127399576888744,4.668357589904879,2.096237127621381,4.841129305173102,70-75%
2944,0.5725838902254091,7.794207946929263,3.5694889672737062,6.327672407471378,4.264494486059042,0.5898334180457445,2.0192898390174534,4.96476083808095,90-95%
2945,3.4765975476633706,7.586554045375967,3.310124120178304,6.294311345057864,4.381242134421177,4.739196206881249,2.19573973386332,4.94483277168303,90-95%
2946,3.38096079747826,7.47335502449681,3.1876422810942664,6.257400160710085,4.208038676783628,4.657036656077627,2.132117654399136,4.696305877577312,40-45%
2947,3.665049799022139,7.232747449153553,3.5351871481188195,6.126131025831431,3.990474531563797,4.716431850063704,2.0826329642300427,4.720848899642959,45-50%
2948,2.7998598534719177,7.603946029570305,2.759720499536494,6.343775089666052,4.734913328904117,4.5200999761604805,2.2898471038890387,4.745469449992237,50-55%
2949,3.428441105382869,7.716526385593179,3.1865402416944377,6.353720199826017,4.3978496427238944,4.698501282600514,2.272724940117023,4.8386963879107325,70-75%
2950,2.875987163140745,7.814178346311907,2.71570903249732,6.324834199811967,4.657943232447504,4.423674091267499,2.229161816918125,4.710869813194455,45-50%
2951,2.7080791867020046,7.672666895523417,2.553292015258585,6.25027788664704,4.679417789014284,4.437528088366458,2.106921313412001,4.602267439570933,25-30%
2952,3.841731109479378,7.368959960707818,3.4528097422183883,0.3328081558909156,4.079063685479129,4.86897839762719,1.9285268251413448,0.46592742513886765,60-65%
2953,2.8801232038976736,7.312865313482372,2.678827811518663,6.127214204604181,4.603793991143997,4.324674042777369,2.3105206292767138,4.478569709959508,10-15%
2954,3.305489453830781,7.661918517957837,3.1385149723114547,6.2831605913444255,4.511625485892485,4.832041841566146,2.1454237330183275,4.860430752727504,75-80%
2955,3.8197709145916594,6.89600744556814,3.4621493138237245,5.98595956395716,3.7858963983039335,4.69375238739654,1.9212972453232249,4.565278990641698,20-25%
2956,3.336673218478912,7.363809104917505,3.2277894710069166,0.17873256931335146,4.293144827097484,4.663852442369981,0.16996202559483342,4.617346330553077,25-30%
2957,2.906674552762439,0.03140077833301713,2.713464298600906,6.304195643945584,0.11325712463017223,4.455935896171388,2.185627705291759,4.668464379701597,35-40%
2958,2.748322314577235,7.006126516808903,2.704588607336136,5.895218486789429,0.9957346623618303,4.088519296458183,0.49444144353375585,4.3308930412297855,0-5%
2959,3.305813177279691,7.773639450753802,3.009041485324204,6.186312317731711,4.376814844118014,4.770407333444526,1.96158729541726,4.76733940039238,55-60%
2960,3.517027481130357,7.548101961553988,3.307430837334037,6.297649248679383,4.327265922238803,4.606216438060996,2.1248911289842782,4.685906800459003,40-45%
2961,3.706548878193574,7.744879752356725,3.377742772426694,6.34426051992898,4.357362176935311,4.891584703163369,2.1433217117116667,4.799951927432485,60-65%
2962,3.537673647493794,7.687660445638036,3.3961865960844206,6.352650113992687,4.174623304364773,4.886566086412225,1.991205499117732,4.758059324928153,55-60%
2963,0.8075134202188464,7.752510365829955,2.52230831024142,6.214037540197653,0.1875035700200287,4.470339652162661,2.223249742245032,4.665893818685885,35-40%
2964,3.7288204667247102,7.699902296139104,3.5306346513793923,6.338255620020484,4.1576069473044655,0.08844266220660546,0.5147219194380915,4.982738907799512,95-100%
2965,0.593176062344577,7.708061353653054,3.143349340079918,0.878012366637464,4.37642920452998,4.824829772894367,2.066550807470829,4.715790172284745,45-50%
2966,3.528686339418064,7.668601797960162,3.4589043485790087,6.1215867036197285,4.236647386714065,4.686041864074405,2.116753222261709,4.802040115675272,65-70%
2967,3.4876981106839984,7.644120629528256,3.435320071766749,6.26509634321312,4.316306664419265,4.8274130893775,2.17128690720337,4.853845495747957,75-80%
2968,3.8346769296808025,7.761442007047667,3.5543968322229373,6.202380466938788,4.100105372343513,4.989034759229622,2.1886827289807984,4.996063928985469,95-100%
2969,3.705630425866421,7.691258509172476,3.410156670469328,6.366698234440217,4.169064553004048,4.863213849367029,2.0000101754310773,4.983076823333239,95-100%
2970,0.8620497185103648,0.5118784579983275,3.276581916498334,6.385782183538862,4.350374144264751,4.7032985506488725,2.289785663228761,4.948046400144082,90-95%
2971,2.862205822609169,7.128378608131283,0.06813238695672463,5.895867509815169,4.431005574385325,0.8497224120895527,2.2248901578899254,4.250983273775985,0-5%
2972,2.7945151717296475,6.995558025888064,2.79394869603144,6.05500221013329,4.320474883352399,4.305086453402014,1.981189101565739,4.4198084638642055,5-10%
2973,3.4884827152388778,7.619192626057331,3.217055702245629,6.36014436814835,4.425545598624569,4.724231009668074,2.117995722812501,4.953463076548005,90-95%
2974,3.274854349034231,7.76974309748385,2.972737521342004,6.176417319945768,4.455717441898234,4.707920513928958,2.0904515912803543,4.726200071938863,45-50%
2975,3.0739680399205342,7.702803949989499,2.7057382104681884,6.344588497503118,4.511869773750987,4.612266623052671,2.289965000915454,4.592652039520583,20-25%
2976,3.1418614874183493,7.121974434861761,2.979623630889752,6.069608709879471,4.097306105513077,4.469673732501343,1.9704193984191467,4.531439351258379,15-20%
2977,3.059925915511313,7.281393877797367,2.869142511793381,6.016041792891974,4.35305401076544,4.405213504634131,2.107019506137338,4.569612764369954,20-25%
2978,3.558816932542834,7.536105969604003,3.2812798747153,6.3031871209031305,4.275887665316519,4.819087642609935,2.1155134177805293,4.839285406476576,70-75%
2979,2.7891347079097915,7.787794147874239,0.94254914504008,6.2803645035530575,0.8851314732344178,4.607551660926204,2.0901572646850166,4.678917023210156,35-40%
2980,2.9140496452318976,7.476726209370569,2.513731196632414,6.26406587223285,4.529012065243848,4.323053922371013,2.2119363471832414,4.58189522386377,20-25%
2981,3.876284799383308,7.724406714261324,3.39341756641879,6.2563102442274,4.122517696986253,4.791171224266948,2.1468463767252524,4.897225179828256,80-85%
2982,3.76805509755537,7.170190060061126,3.5016606165419755,5.965662730731796,3.84179841471684,4.663061816557013,2.061704419781279,4.7750552929056855,55-60%
2983,3.244108021758294,6.868386694212097,2.9623083748314736,5.940455049798985,4.009203381989473,4.36628700647154,2.0729258904728365,4.424286371309928,5-10%
2984,3.5971897236453936,7.765949415490313,3.4381677297028266,6.201647564667856,4.174939986307593,4.906527659154778,2.1687236677875537,4.870788882082988,75-80%
2985,2.764972698958437,7.595340808636186,2.494711758857702,6.307048394571689,4.649837683402122,4.348997919616225,2.1000953233231088,4.605993333187668,25-30%
2986,2.898352166256921,7.657274331244167,2.6408317682786078,6.301783525099771,4.596970424494967,4.60413066338272,2.2915712856616874,4.604006641066736,25-30%
2987,3.680056082056249,7.611786186125568,3.5314644954714423,6.2567370977730645,4.27569799898118,5.017597920578417,2.112870244548206,4.942526303134473,90-95%
2988,2.8952461775517904,7.803814149320813,2.5138103650455053,6.25639130664038,4.6638616808166855,4.514751448249853,2.1305269576217536,4.559928578470092,20-25%
2989,3.1270653482579096,7.460939533034249,3.0562188672701733,6.169916832105011,4.285248409004798,4.625311178119316,2.0647573707039832,4.614632290472251,25-30%
2990,3.399967054598743,7.063465145837128,3.136205876044891,0.10518405423070387,4.088658521637847,0.5264589203787884,1.9652158169575067,4.617719123568553,25-30%
2991,3.2815510864046327,6.914933046756964,2.9475842209023178,5.817419955277287,3.939303805626853,4.261706235465264,2.0026959911490883,4.473227377598548,10-15%
